Fexperiment_GHz,Fstandard_GHz
1225.7,1229.9
1226.3,1230.5
1226.9,1231.1
1227.5,1231.7
1228.1,1232.3
1228.7,1232.9
1229.3,1233.5
1229.9,1234.1
1230.5,1234.7
1231.1,1235.3
1231.7,1235.9
1232.3,1236.5
1232.9,1237.1
1233.5,1237.7
1234.1,1238.3
1234.7,1238.9
1235.3,1239.5
1235.9,1240.1
1236.5,1240.7
1237.1,1241.3
1237.7,1241.9
1238.3,1242.5
1238.9,1243.1
1239.5,1243.7
1240.1,1244.3
1240.7,1244.9
1241.3,1245.5
1241.9,1246.2
1242.5,1246.8
1243.1,1247.4
1243.7,1248
1244.3,1248.6
1244.9,1249.2
1245.5,1249.8
1246.1,1250.4
1246.7,1251
1247.3,1251.6
1247.9,1252.2
1248.5,1252.8
1249.1,1253.4
1249.7,1254
1250.3,1254.6
1250.9,1255.2
1251.5,1255.8
1252.1,1256.4
1252.7,1257
1253.3,1257.6
1253.9,1258.2
1254.5,1258.8
1255.1,1259.4
1255.7,1260
1256.3,1260.6
1256.9,1261.2
1257.5,1261.8
1258.1,1262.4
1258.7,1263
1259.3,1263.6
1259.9,1264.2
1260.5,1264.8
1261.1,1265.4
1261.7,1266
1262.3,1266.6
1262.9,1267.2
1263.5,1267.8
1264.1,1268.4
1264.7,1269
1265.3,1269.6
1265.9,1270.2
1266.5,1270.8
1267.1,1271.4
1267.7,1272
1268.3,1272.6
1268.9,1273.2
1269.5,1273.8
1270.1,1274.4
1270.7,1275
1271.3,1275.6
1271.9,1276.2
1272.5,1276.8
1273.1,1277.4
1273.7,1278
1274.3,1278.6
1274.9,1279.2
1275.5,1279.8
1276.1,1280.4
1276.7,1281
1277.3,1281.6
1277.9,1282.2
1278.5,1282.8
1279.1,1283.4
1279.7,1284
1280.3,1284.6
1280.9,1285.2
1281.5,1285.8
1282.1,1286.4
1282.7,1287
1283.3,1287.6
1283.9,1288.2
1284.5,1288.8
1285.1,1289.4
1285.7,1290
1286.3,1290.6
1286.9,1291.2
1287.5,1291.8
1288.1,1292.4
1288.7,1293
1289.3,1293.6
1289.9,1294.2
1290.5,1294.8
1291.1,1295.4
1291.7,1296
1292.3,1296.6
1292.9,1297.2
1293.5,1297.8
1294.1,1298.4
1294.7,1299
1295.3,1299.6
1295.9,1300.2
1296.5,1300.8
1297.1,1301.4
1297.7,1302
1298.3,1302.6
1298.9,1303.2
1299.5,1303.8
1300.1,1304.4
1300.7,1305
1301.3,1305.6
1301.9,1306.2
1302.5,1306.8
1303.1,1307.4
1303.7,1308
1304.3,1308.6
1304.9,1309.2
1305.5,1309.8
1306.1,1310.4
1306.7,1311
1307.3,1311.6
1307.9,1312.2
1308.5,1312.8
1309.1,1313.4
1309.7,1314
1310.3,1314.6
1310.9,1315.2
1311.5,1315.8
1312.1,1316.4
1312.7,1317
1313.3,1317.6
1313.9,1318.2
1314.5,1318.8
1315.1,1319.4
1315.7,1320
1316.3,1320.6
1316.8,1321.2
1317.4,1321.8
1318,1322.4
1318.6,1323
1319.2,1323.6
1319.8,1324.2
1320.4,1324.8
1321,1325.4
1321.6,1326
1322.2,1326.6
1322.8,1327.2
1323.4,1327.8
1324,1328.4
1324.6,1329
1325.2,1329.6
1325.8,1330.3
1326.4,1330.9
1327,1331.5
1327.6,1332.1
1328.2,1332.7
1328.8,1333.3
1329.4,1333.9
1330,1334.5
1330.6,1335.1
1331.2,1335.7
1331.8,1336.3
1332.4,1336.9
1333,1337.5
1333.6,1338.1
1334.2,1338.7
1334.8,1339.3
1335.4,1339.9
1336,1340.5
1336.6,1341.1
1337.2,1341.7
1337.8,1342.3
1338.4,1342.9
1339,1343.5
1339.6,1344.1
1340.2,1344.7
1340.8,1345.3
1341.4,1345.9
1342,1346.5
1342.6,1347.1
1343.2,1347.7
1343.8,1348.3
1344.4,1348.9
1345,1349.5
1345.6,1350.1
1346.2,1350.7
1346.8,1351.3
1347.4,1351.9
1348,1352.5
1348.6,1353.1
1349.2,1353.7
1349.8,1354.3
1350.4,1354.9
1351,1355.5
1351.6,1356.1
1352.2,1356.7
1352.8,1357.3
1353.4,1357.9
1354,1358.5
1354.6,1359.1
1355.2,1359.7
1355.8,1360.3
1356.4,1360.9
1357,1361.5
1357.6,1362.1
1358.2,1362.7
1358.8,1363.3
1359.4,1363.9
1360,1364.5
1360.6,1365.1
1361.2,1365.7
1361.8,1366.3
1362.4,1366.9
1363,1367.5
1363.6,1368.1
1364.2,1368.7
1364.8,1369.3
1365.4,1369.9
1366,1370.5
1366.6,1371.1
1367.2,1371.7
1367.8,1372.3
1368.4,1372.9
1369,1373.5
1369.6,1374.1
1370.2,1374.7
1370.8,1375.3
1371.4,1375.9
1372,1376.5
1372.6,1377.1
1373.2,1377.7
1373.8,1378.3
1374.4,1378.9
1375,1379.5
1375.6,1380.1
1376.2,1380.7
1376.8,1381.3
1377.4,1381.9
1378,1382.5
1378.6,1383.1
1379.2,1383.7
1379.8,1384.3
1380.4,1384.9
1381,1385.5
1381.6,1386.1
1382.2,1386.7
1382.8,1387.3
1383.3,1387.9
1383.9,1388.5
1384.5,1389.1
1385.1,1389.7
1385.7,1390.3
1386.3,1390.9
1386.9,1391.5
1387.5,1392.1
1388.1,1392.7
1388.7,1393.3
1389.3,1393.9
1389.9,1394.5
1390.5,1395.1
1391.1,1395.7
1391.7,1396.3
1392.3,1396.9
1392.9,1397.5
1393.5,1398.1
1394.1,1398.7
1394.7,1399.3
1395.3,1399.9
1395.9,1400.5
1396.5,1401.1
1397.1,1401.7
1397.7,1402.3
1398.3,1402.9
1398.9,1403.5
1399.5,1404.1
1400.1,1404.7
1400.7,1405.3
1401.3,1405.9
1401.9,1406.5
1402.5,1407.1
1403.1,1407.7
1403.7,1408.3
1404.3,1408.9
1404.9,1409.5
1405.5,1410.1
1406.1,1410.7
1406.7,1411.3
1407.3,1411.9
1407.9,1412.5
1408.5,1413.1
1409.1,1413.7
1409.7,1414.3
1410.3,1414.9
1410.9,1415.5
1411.5,1416.1
1412.1,1416.7
1412.7,1417.3
1413.3,1417.9
1413.9,1418.5
1414.5,1419.1
1415.1,1419.7
1415.7,1420.3
1416.3,1420.9
1416.9,1421.5
1417.5,1422.1
1418.1,1422.7
1418.7,1423.3
1419.3,1423.9
1419.9,1424.5
1420.5,1425.1
1421.1,1425.7
1421.7,1426.3
1422.3,1426.9
1422.9,1427.5
1423.5,1428.1
1424.1,1428.7
1424.7,1429.3
1425.3,1429.9
1425.9,1430.5
1426.5,1431.1
1427.1,1431.7
1427.7,1432.3
1428.3,1432.9
1428.9,1433.5
1429.5,1434.1
1430.1,1434.7
1430.6,1435.3
1431.2,1435.9
1431.8,1436.5
1432.4,1437.1
1433,1437.7
1433.6,1438.3
1434.2,1438.9
1434.8,1439.5
1435.4,1440.1
1436,1440.7
1436.6,1441.3
1437.2,1441.9
1437.8,1442.5
1438.4,1443.1
1439,1443.7
1439.6,1444.3
1440.2,1444.9
1440.8,1445.5
1441.4,1446.1
1442,1446.7
1442.6,1447.3
1443.2,1447.9
1443.8,1448.5
1444.4,1449.1
1445,1449.7
1445.6,1450.3
1446.2,1450.9
1446.8,1451.5
1447.4,1452.1
1448,1452.7
1448.6,1453.3
1449.2,1453.9
1449.8,1454.5
1450.4,1455.1
1451,1455.7
1451.6,1456.3
1452.2,1456.9
1452.8,1457.5
1453.4,1458.1
1454,1458.7
1454.6,1459.3
1455.2,1459.9
1455.8,1460.5
1456.4,1461.1
1457,1461.7
1457.6,1462.3
1458.2,1462.9
1458.8,1463.5
1459.4,1464.1
1460,1464.7
1460.6,1465.3
1461.2,1465.9
1461.8,1466.5
1462.4,1467.1
1463,1467.7
1463.6,1468.3
1464.2,1468.9
1464.8,1469.5
1465.4,1470.1
1466,1470.7
1466.6,1471.3
1467.2,1471.9
1467.8,1472.5
1468.4,1473
1469,1473.6
1469.5,1474.2
1470.1,1474.8
1470.7,1475.4
1471.3,1476
1471.9,1476.6
1472.5,1477.2
1473.1,1477.8
1473.7,1478.4
1474.3,1479
1474.9,1479.6
1475.5,1480.2
1476.1,1480.8
1476.7,1481.4
1477.3,1482
1477.9,1482.6
1478.5,1483.2
1479.1,1483.8
1479.7,1484.4
1480.3,1485
1480.9,1485.6
1481.5,1486.2
1482.1,1486.8
1482.7,1487.4
1483.3,1488
1483.9,1488.6
1484.5,1489.2
1485.1,1489.8
1485.7,1490.4
1486.3,1491
1486.9,1491.6
1487.5,1492.2
1488.1,1492.8
1488.7,1493.4
1489.3,1494
1489.9,1494.6
1490.5,1495.2
1491.1,1495.8
1491.7,1496.4
1492.3,1497
1492.9,1497.6
1493.5,1498.2
1494.1,1498.8
1494.7,1499.4
1495.3,1500
1495.9,1500.6
1496.5,1501.2
1497.1,1501.8
1497.7,1502.4
1498.3,1503
1498.9,1503.6
1499.5,1504.2
1500.1,1504.8
1500.7,1505.4
1501.3,1506
1501.9,1506.6
1502.5,1507.2
1503.1,1507.8
1503.6,1508.4
1504.2,1509
1504.8,1509.6
1505.4,1510.2
1506,1510.8
1506.6,1511.4
1507.2,1512
1507.8,1512.6
1508.4,1513.2
1509,1513.8
1509.6,1514.4
1510.2,1515
1510.8,1515.6
1511.4,1516.2
1512,1516.8
1512.6,1517.4
1513.2,1518
1513.8,1518.6
1514.4,1519.2
1515,1519.8
1515.6,1520.4
1516.2,1521
1516.8,1521.6
1517.4,1522.2
1518,1522.8
1518.6,1523.4
1519.2,1524
1519.8,1524.6
1520.4,1525.2
1521,1525.8
1521.6,1526.4
1522.2,1527
1522.8,1527.6
1523.4,1528.2
